365.0,0.833333333,0.955013888
365.0,0.869565217,2.348713537
365.0,0.9090909090000001,5.2158094969999995
365.0,0.9523809520000001,10.41519854
365.0,1.0,18.68427791
365.0,1.052631579,30.22947822
365.0,1.111111111,44.54177529
365.0,1.176470588,60.6987856
365.0,1.25,77.94330762
547.5,0.833333333,2.852174725
547.5,0.869565217,5.266342208
547.5,0.9090909090000001,9.201836534
547.5,0.9523809520000001,15.17459142
547.5,1.0,23.58338129
547.5,1.052631579,34.55235809
547.5,1.111111111,47.84796339
547.5,1.176470588,62.95283899
547.5,1.25,79.28727292
730.0,0.833333333,4.9318912269999995
730.0,0.869565217,7.9279371770000004
730.0,0.9090909090000001,12.30516757
730.0,0.9523809520000001,18.40512764
730.0,1.0,26.49078623
730.0,1.052631579,36.66863059
730.0,1.111111111,48.83903847
730.0,1.176470588,62.7109382
730.0,1.25,77.89377808
1095.0,0.833333333,9.691285695
1095.0,0.869565217,13.51830873
1095.0,0.9090909090000001,18.51246805
1095.0,0.9523809520000001,24.85905652
1095.0,1.0,32.69913965
1095.0,1.052631579,42.10117111
1095.0,1.111111111,53.04078542
1095.0,1.176470588,65.39904182
1095.0,1.25,78.98666832
1825.0,0.833333333,25.32384064
1825.0,0.869565217,29.80456
1825.0,0.9090909090000001,35.09658071
1825.0,0.9523809520000001,41.28248958
1825.0,1.0,48.42376546
1825.0,1.052631579,56.55450688
1825.0,1.111111111,65.67988866
1825.0,1.176470588,75.78067839
1825.0,1.25,86.82298890000001
2555.0,0.833333333,37.9103731
2555.0,0.869565217,42.45982602
2555.0,0.9090909090000001,47.63013654
2555.0,0.9523809520000001,53.47303908
2555.0,1.0,60.02882294
2555.0,1.052631579,67.32399775
2555.0,1.111111111,75.37148831
2555.0,1.176470588,84.17372172
2555.0,1.25,93.72792132
3650.0,0.833333333,53.44687479
3650.0,0.869565217,57.83486745
3650.0,0.9090909090000001,62.68310337
3650.0,0.9523809520000001,68.02300234
3650.0,1.0,73.87948648
3650.0,1.052631579,80.27053521
3650.0,1.111111111,87.20828677
3650.0,1.176470588,94.70161388
3650.0,1.25,102.7595098
5475.0,0.833333333,69.97255034
5475.0,0.869565217,73.8517556
5475.0,0.9090909090000001,78.02737476
5475.0,0.9523809520000001,82.51311329999999
5475.0,1.0,87.32087945
5475.0,1.052631579,92.46194021
5475.0,1.111111111,97.94845685
5475.0,1.176470588,103.7949402
