H,IMDB,20140630,R,20140630194518
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,21170,,AUD,,,,,,,.0419358892,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,21535,,AUD,,,,,,,.0419225833,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,21900,,AUD,,,,,,,.0419097002,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,22265,,AUD,,,,,,,.0418972220,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,22630,,AUD,,,,,,,.0418851316,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,22995,,AUD,,,,,,,.0418734125,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,23360,,AUD,,,,,,,.0418620490,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,23725,,AUD,,,,,,,.0418510260,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,24090,,AUD,,,,,,,.0418403295,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,24455,,AUD,,,,,,,.0418299459,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,24820,,AUD,,,,,,,.0418198621,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,25185,,AUD,,,,,,,.0418100660,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,25550,,AUD,,,,,,,.0418005457,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,25915,,AUD,,,,,,,.0417912903,,
